1506772203927,644.0
1506772203929,644.0
1506772203929,644.0
1506772204026,97.0
1506772204026,97.0
1506772204026,98.0
1506772204130,104.0
1506772204130,104.0
1506772204130,104.0
1506772204222,939.0
1506772204231,948.0
1506772204231,948.0
1506772204231,948.0
1506772204231,948.0
1506772204232,102.0
1506772204232,102.0
1506772204232,102.0
1506772204308,1026.0
1506772204317,95.0
1506772204335,104.0
1506772204336,105.0
1506772204336,105.0
1506772204336,104.0
1506772204336,104.0
1506772204337,105.0
1506772204337,106.0
1506772204421,104.0
1506772204421,113.0
1506772204444,109.0
1506772204446,110.0
1506772204446,110.0
1506772204446,110.0
1506772204446,109.0
1506772204446,110.0
1506772204446,109.0
1506772204522,101.0
1506772204522,101.0
1506772204542,98.0
1506772204551,105.0
1506772204551,105.0
1506772204551,105.0
1506772204551,105.0
1506772204551,105.0
1506772204628,106.0
1506772204628,106.0
1506772204668,126.0
1506772204668,222.0
1506772204669,118.0
1506772204669,118.0
1506772204669,118.0
1506772204669,118.0
1506772204669,118.0
1506772204801,173.0
1506772204802,134.0
1506772204802,174.0
1506772204805,136.0
1506772204805,136.0
1506772204805,137.0
1506772204805,135.0
1506772204805,136.0
1506772204805,136.0
1506772204922,120.0
1506772204922,117.0
1506772204922,117.0
1506772204922,121.0
1506772204923,118.0
1506772204923,121.0
1506772204923,118.0
1506772204924,119.0
1506772205026,221.0
1506772205034,112.0
1506772205035,113.0
1506772205035,113.0
1506772205035,112.0
1506772205035,113.0
1506772205035,111.0
1506772205036,113.0
1506772205036,113.0
1506772205136,100.0
1506772205136,101.0
1506772205136,101.0
1506772205136,110.0
1506772205137,102.0
1506772205137,101.0
1506772205137,103.0
1506772205137,102.0
1506772205137,102.0
1506772205238,102.0
1506772205238,101.0
1506772205238,101.0
1506772205238,101.0
1506772205238,101.0
1506772205239,103.0
1506772205239,103.0
1506772205239,102.0
1506772205239,103.0
1506772205341,102.0
1506772205341,103.0
1506772205342,104.0
1506772205342,103.0
1506772205342,104.0
1506772205443,101.0
1506772205443,204.0
1506772205443,204.0
1506772205444,102.0
1506772205444,206.0
1506772205444,102.0
1506772205444,102.0
1506772205444,102.0
1506772205444,206.0
1506772205547,103.0
1506772205547,103.0
1506772205547,104.0
1506772205547,104.0
1506772205549,105.0
1506772205648,204.0
1506772205648,101.0
1506772205648,101.0
1506772205648,101.0
1506772205649,100.0
1506772205650,103.0
1506772205751,103.0
1506772205751,101.0
1506772205751,103.0
1506772205751,102.0
1506772205751,103.0
1506772205751,103.0
1506772205852,101.0
1506772205855,104.0
1506772205855,104.0
1506772205855,104.0
1506772205855,104.0
1506772205955,100.0
1506772205955,100.0
1506772205955,100.0
1506772205955,204.0
1506772205955,103.0
1506772205955,100.0
1506772206057,102.0
1506772206057,102.0
1506772206057,102.0
1506772206057,102.0
1506772206057,102.0
1506772206167,110.0
1506772206167,110.0
1506772206167,110.0
1506772206167,212.0
1506772206167,110.0
1506772206167,110.0
1506772206262,95.0
1506772206262,95.0
1506772206262,95.0
1506772206263,96.0
1506772206263,96.0
1506772206365,103.0
1506772206365,198.0
1506772206365,103.0
1506772206365,103.0
1506772206365,102.0
1506772206365,102.0
1506772206468,103.0
1506772206468,103.0
1506772206468,103.0
1506772206468,103.0
1506772206468,103.0
1506772206570,205.0
1506772206570,102.0
1506772206570,102.0
1506772206570,102.0
1506772206570,102.0
1506772206570,102.0
1506772206672,102.0
1506772206672,102.0
1506772206672,102.0
1506772206672,102.0
1506772206672,102.0
1506772206774,204.0
1506772206775,103.0
1506772206775,103.0
1506772206775,103.0
1506772206775,103.0
1506772206775,103.0
1506772206876,101.0
1506772206876,101.0
1506772206876,101.0
1506772206876,101.0
1506772206876,101.0
1506772206892,3609.0
1506772206980,104.0
1506772206980,205.0
1506772206980,104.0
1506772206980,104.0
1506772206980,104.0
1506772206980,104.0
1506772206989,97.0
1506772207082,102.0
1506772207082,102.0
1506772207082,102.0
1506772207082,102.0
1506772207082,102.0
1506772207082,102.0
1506772207086,97.0
1506772207183,101.0
1506772207183,101.0
1506772207183,101.0
1506772207183,101.0
1506772207183,97.0
1506772207184,102.0
1506772207286,103.0
1506772207287,104.0
1506772207286,103.0
1506772207287,103.0
1506772207287,205.0
1506772207287,104.0
1506772207389,102.0
1506772207389,206.0
1506772207389,102.0
1506772207389,102.0
1506772207389,102.0
1506772207390,103.0
1506772207494,105.0
1506772207494,105.0
1506772207494,105.0
1506772207495,208.0
1506772207494,104.0
1506772207495,106.0
1506772207593,204.0
1506772207611,117.0
1506772207611,116.0
